student_id,vehicle_type,entry_time,exit_time,day_of_week,duration_minutes,usual_zone,is_exam_week,parking_behavior
SV0895,Motorbike,2023-12-19 06:30:00,2023-12-19 08:27:08,Tuesday,117,Zone_A,1,Early_Return
SV0153,Motorbike,2023-12-25 07:09:00,2023-12-25 09:36:36,Monday,147,Zone_D,1,Early_Return
SV1328,Motorbike,2023-11-06 06:53:00,2023-11-06 13:40:55,Monday,407,Zone_A,0,Full_Day
SV1511,Motorbike,2023-12-11 07:16:00,2023-12-11 08:33:08,Monday,77,Zone_A,1,Early_Return
SV1509,Motorbike,2023-12-12 07:08:00,2023-12-12 13:07:22,Tuesday,359,Zone_B,1,Full_Day
SV1692,Motorbike,2023-12-25 12:22:00,2023-12-25 15:38:50,Monday,196,Zone_B,1,Early_Return
SV1734,Motorbike,2023-10-03 07:08:00,2023-10-03 09:19:39,Tuesday,131,Zone_B,0,Early_Return
SV0130,Motorbike,2023-11-19 07:04:00,2023-11-19 11:41:46,Sunday,277,Zone_A,0,Full_Day
SV0159,Motorbike,2023-10-02 06:49:00,2023-10-02 15:03:42,Monday,494,Zone_B,0,Full_Day
SV0841,Motorbike,2023-11-05 12:21:00,2023-11-05 20:48:52,Sunday,507,Zone_B,0,Full_Day
SV0363,Motorbike,2023-12-19 07:03:00,2023-12-19 08:40:29,Tuesday,97,Zone_C,1,Early_Return
SV0073,Motorbike,2023-09-03 06:51:00,2023-09-03 14:53:01,Sunday,482,Zone_A,0,Full_Day
SV1208,Motorbike,2023-11-10 07:08:00,2023-11-10 09:13:08,Friday,125,Zone_B,0,Early_Return
SV0106,Motorbike,2023-09-27 06:28:00,2023-09-27 07:49:20,Wednesday,81,Zone_A,0,Early_Return
SV0509,Motorbike,2023-12-08 07:22:00,2023-12-09 07:19:25,Friday,1437,Zone_B,0,Overnight
SV0105,Motorbike,2023-10-28 06:42:00,2023-10-28 09:59:39,Saturday,197,Zone_A,0,Early_Return
SV0710,Motorbike,2023-12-28 12:23:00,2023-12-28 14:29:25,Thursday,126,Zone_C,1,Early_Return
SV1929,Motorbike,2023-11-15 07:15:00,2023-11-16 00:25:40,Wednesday,1030,Zone_A,0,Overnight
SV0465,Motorbike,2023-10-24 07:12:00,2023-10-24 12:03:28,Tuesday,291,Zone_D,0,Full_Day
SV1345,Motorbike,2023-12-27 06:47:00,2023-12-27 15:04:35,Wednesday,497,Zone_B,1,Full_Day
SV1140,Motorbike,2023-11-15 06:32:00,2023-11-16 01:57:42,Wednesday,1165,Zone_B,0,Overnight
SV0239,Motorbike,2023-11-01 12:32:00,2023-11-01 18:10:09,Wednesday,338,Zone_C,0,Full_Day
SV0487,Motorbike,2023-09-05 07:09:00,2023-09-05 10:17:23,Tuesday,188,Zone_A,0,Early_Return
SV0633,Motorbike,2023-09-04 06:56:00,2023-09-04 15:33:14,Monday,517,Zone_D,0,Full_Day
SV0221,Motorbike,2023-12-02 12:18:00,2023-12-02 13:31:34,Saturday,73,Zone_C,0,Early_Return
SV1893,Motorbike,2023-09-17 07:46:00,2023-09-17 15:18:34,Sunday,452,Zone_B,0,Full_Day
SV1624,Motorbike,2023-10-13 07:17:00,2023-10-13 14:59:18,Friday,462,Zone_A,0,Full_Day
SV0905,Motorbike,2023-11-25 06:50:00,2023-11-25 13:08:35,Saturday,378,Zone_C,0,Full_Day
SV1903,Motorbike,2023-10-21 12:10:00,2023-10-21 16:50:46,Saturday,280,Zone_C,0,Full_Day
SV0689,Motorbike,2023-11-17 06:22:00,2023-11-17 14:04:04,Friday,462,Zone_A,0,Full_Day
SV0926,Motorbike,2023-11-10 06:32:00,2023-11-10 11:11:37,Friday,279,Zone_B,0,Full_Day
SV1761,Motorbike,2023-10-19 12:22:00,2023-10-19 13:24:01,Thursday,62,Zone_A,0,Early_Return
SV1594,Motorbike,2023-11-24 06:56:00,2023-11-24 08:39:15,Friday,103,Zone_B,0,Early_Return
SV1155,Motorbike,2023-11-01 13:30:00,2023-11-01 20:34:40,Wednesday,424,Zone_B,0,Full_Day
SV1221,Motorbike,2023-09-13 12:48:00,2023-09-13 17:11:12,Wednesday,263,Zone_D,0,Full_Day
SV0430,Motorbike,2023-12-30 14:08:00,2023-12-30 16:03:08,Saturday,115,Zone_B,1,Early_Return
SV0779,Motorbike,2023-11-18 06:54:00,2023-11-19 04:17:13,Saturday,1283,Zone_A,0,Overnight
SV0817,Motorbike,2023-10-21 06:52:00,2023-10-23 04:38:04,Saturday,2746,Zone_A,0,Long_Term
SV1829,Motorbike,2023-10-09 07:28:00,2023-10-09 16:23:40,Monday,535,Zone_B,0,Full_Day
SV0522,Motorbike,2023-11-09 07:25:00,2023-11-09 13:37:19,Thursday,372,Zone_C,0,Full_Day
SV1818,Motorbike,2023-12-22 06:56:00,2023-12-22 10:02:55,Friday,186,Zone_B,1,Early_Return
SV1697,Motorbike,2023-09-17 07:23:00,2023-09-17 10:09:18,Sunday,166,Zone_A,0,Early_Return
SV1507,Motorbike,2023-11-04 12:37:00,2023-11-05 07:44:25,Saturday,1147,Zone_D,0,Overnight
SV0167,Motorbike,2023-11-29 06:32:00,2023-11-29 12:34:00,Wednesday,362,Zone_C,0,Full_Day
SV0987,Motorbike,2023-12-06 13:13:00,2023-12-07 05:27:48,Wednesday,974,Zone_B,0,Overnight
SV1121,Motorbike,2023-10-17 13:18:00,2023-10-17 14:37:21,Tuesday,79,Zone_B,0,Early_Return
SV0391,Motorbike,2023-11-01 12:30:00,2023-11-02 12:51:42,Wednesday,1461,Zone_A,0,Long_Term
SV0829,Motorbike,2023-10-16 06:53:00,2023-10-16 09:38:33,Monday,165,Zone_B,0,Early_Return
SV0657,Motorbike,2023-12-20 07:03:00,2023-12-20 13:02:21,Wednesday,359,Zone_B,1,Full_Day
SV0908,Motorbike,2023-12-03 06:51:00,2023-12-03 15:29:37,Sunday,518,Zone_B,0,Full_Day
SV1288,Motorbike,2023-09-11 12:50:00,2023-09-11 17:54:20,Monday,304,Zone_B,0,Full_Day
SV0977,Motorbike,2023-12-26 08:11:00,2023-12-26 11:15:26,Tuesday,184,Zone_C,1,Early_Return
SV0475,Motorbike,2023-09-20 06:46:00,2023-09-21 08:46:46,Wednesday,1560,Zone_A,0,Long_Term
SV1875,Motorbike,2023-10-03 12:29:00,2023-10-03 17:09:29,Tuesday,280,Zone_C,0,Full_Day
SV0852,Motorbike,2023-09-13 05:52:00,2023-09-13 09:00:25,Wednesday,188,Zone_B,0,Early_Return
SV0942,Motorbike,2023-10-13 06:51:00,2023-10-13 09:50:18,Friday,179,Zone_A,0,Early_Return
SV0963,Motorbike,2023-12-06 07:13:00,2023-12-06 15:10:41,Wednesday,477,Zone_A,0,Full_Day
SV1107,Motorbike,2023-10-03 07:23:00,2023-10-03 16:02:21,Tuesday,519,Zone_C,0,Full_Day
SV1064,Motorbike,2023-12-14 06:07:00,2023-12-14 08:34:24,Thursday,147,Zone_C,1,Early_Return
SV1786,Motorbike,2023-10-12 07:15:00,2023-10-12 08:25:57,Thursday,70,Zone_C,0,Early_Return
SV0913,Motorbike,2023-12-24 14:11:00,2023-12-24 18:29:50,Sunday,258,Zone_A,1,Full_Day
SV1802,Motorbike,2023-10-01 07:05:00,2023-10-01 10:01:46,Sunday,176,Zone_A,0,Early_Return
SV1166,Motorbike,2023-09-23 06:33:00,2023-09-23 13:59:14,Saturday,446,Zone_D,0,Full_Day
SV0469,Motorbike,2023-12-01 06:34:00,2023-12-01 15:10:56,Friday,516,Zone_B,0,Full_Day
SV0707,Motorbike,2023-10-26 06:36:00,2023-10-26 13:02:14,Thursday,386,Zone_B,0,Full_Day
SV0623,Motorbike,2023-11-14 06:19:00,2023-11-14 07:41:40,Tuesday,82,Zone_A,0,Early_Return
SV1255,Motorbike,2023-09-27 07:08:00,2023-09-28 00:56:18,Wednesday,1068,Zone_A,0,Overnight
SV0537,Motorbike,2023-11-07 12:57:00,2023-11-08 04:21:21,Tuesday,924,Zone_A,0,Overnight
SV0536,Motorbike,2023-09-13 07:13:00,2023-09-13 11:33:28,Wednesday,260,Zone_A,0,Full_Day
SV0363,Motorbike,2023-10-21 12:51:00,2023-10-21 17:23:51,Saturday,272,Zone_D,0,Full_Day
SV1912,Motorbike,2023-11-19 07:02:00,2023-11-19 13:17:41,Sunday,375,Zone_D,0,Full_Day
SV1142,Motorbike,2023-11-17 07:01:00,2023-11-17 10:11:09,Friday,190,Zone_C,0,Early_Return
SV1458,Motorbike,2023-12-02 07:43:00,2023-12-02 14:29:01,Saturday,406,Zone_C,0,Full_Day
SV1197,Motorbike,2023-12-20 06:56:00,2023-12-20 08:43:55,Wednesday,107,Zone_A,1,Early_Return
SV0322,Motorbike,2023-10-25 12:46:00,2023-10-26 01:14:20,Wednesday,748,Zone_A,0,Overnight
SV1677,Motorbike,2023-09-04 07:30:00,2023-09-04 09:12:36,Monday,102,Zone_A,0,Early_Return
SV1696,Motorbike,2023-12-14 06:55:00,2023-12-14 12:51:36,Thursday,356,Zone_B,1,Full_Day
SV0890,Motorbike,2023-10-31 12:47:00,2023-10-31 19:49:39,Tuesday,422,Zone_A,0,Full_Day
SV1176,Motorbike,2023-12-05 13:53:00,2023-12-05 19:34:14,Tuesday,341,Zone_A,0,Full_Day
SV0591,Motorbike,2023-12-04 13:06:00,2023-12-04 14:33:46,Monday,87,Zone_D,0,Early_Return
SV0183,Motorbike,2023-12-12 07:37:00,2023-12-12 14:39:15,Tuesday,422,Zone_C,1,Full_Day
SV0747,Motorbike,2023-10-21 06:22:00,2023-10-21 13:19:50,Saturday,417,Zone_A,0,Full_Day
SV1369,Motorbike,2023-11-16 06:37:00,2023-11-16 12:20:00,Thursday,343,Zone_A,0,Full_Day
SV1272,Motorbike,2023-11-22 07:33:00,2023-11-23 04:02:24,Wednesday,1229,Zone_C,0,Overnight
SV1529,Motorbike,2023-11-24 07:28:00,2023-11-24 10:39:48,Friday,191,Zone_A,0,Early_Return
SV0191,Motorbike,2023-12-22 12:52:00,2023-12-22 14:45:47,Friday,113,Zone_C,1,Early_Return
SV0343,Motorbike,2023-09-04 06:26:00,2023-09-04 09:02:20,Monday,156,Zone_B,0,Early_Return
SV0549,Motorbike,2023-12-24 07:43:00,2023-12-24 16:08:11,Sunday,505,Zone_B,1,Full_Day
SV1625,Motorbike,2023-10-10 06:57:00,2023-10-10 12:04:27,Tuesday,307,Zone_B,0,Full_Day
SV1669,Motorbike,2023-10-30 13:13:00,2023-10-30 20:30:28,Monday,437,Zone_C,0,Full_Day
SV1571,Car,2023-12-05 07:14:00,2023-12-05 10:13:21,Tuesday,179,Zone_A,0,Early_Return
SV0172,Motorbike,2023-11-28 12:48:00,2023-11-28 15:03:57,Tuesday,135,Zone_D,0,Early_Return
SV1275,Motorbike,2023-11-18 07:12:00,2023-11-18 15:10:49,Saturday,478,Zone_D,0,Full_Day
SV0049,Motorbike,2023-11-24 07:14:00,2023-11-24 14:24:47,Friday,430,Zone_C,0,Full_Day
SV1228,Motorbike,2023-11-12 12:54:00,2023-11-12 18:53:58,Sunday,359,Zone_A,0,Full_Day
SV0358,Motorbike,2023-10-12 12:47:00,2023-10-12 16:48:51,Thursday,241,Zone_D,0,Full_Day
SV0878,Motorbike,2023-09-19 06:59:00,2023-09-19 14:55:32,Tuesday,476,Zone_A,0,Full_Day
SV0183,Motorbike,2023-12-25 12:26:00,2023-12-27 06:33:46,Monday,2527,Zone_A,1,Long_Term
SV0282,Motorbike,2023-10-25 06:43:00,2023-10-25 19:31:35,Wednesday,768,Zone_A,0,Overnight
SV1198,Car,2023-09-13 12:18:00,2023-09-13 18:06:27,Wednesday,348,Zone_C,0,Full_Day
SV0255,Motorbike,2023-10-11 06:51:00,2023-10-11 09:14:31,Wednesday,143,Zone_C,0,Early_Return
SV1169,Motorbike,2023-09-25 12:23:00,2023-09-25 15:10:34,Monday,167,Zone_D,0,Early_Return
SV0488,Motorbike,2023-11-20 06:49:00,2023-11-20 12:39:44,Monday,350,Zone_B,0,Full_Day
SV1436,Motorbike,2023-11-30 06:23:00,2023-11-30 07:31:21,Thursday,68,Zone_A,0,Early_Return
SV1544,Motorbike,2023-10-04 07:29:00,2023-10-05 15:13:00,Wednesday,1904,Zone_A,0,Long_Term
SV0075,Motorbike,2023-12-10 11:34:00,2023-12-11 00:20:29,Sunday,766,Zone_C,0,Overnight
SV0298,Motorbike,2023-10-04 07:10:00,2023-10-04 10:11:57,Wednesday,181,Zone_A,0,Early_Return
SV0984,Motorbike,2023-10-22 11:34:00,2023-10-22 18:43:31,Sunday,429,Zone_B,0,Full_Day
SV0920,Motorbike,2023-10-10 07:02:00,2023-10-10 11:42:50,Tuesday,280,Zone_A,0,Full_Day
SV0213,Motorbike,2023-09-23 12:26:00,2023-09-24 09:43:05,Saturday,1277,Zone_A,0,Overnight
SV1227,Motorbike,2023-10-03 06:22:00,2023-10-03 11:34:07,Tuesday,312,Zone_A,0,Full_Day
SV0208,Motorbike,2023-12-18 12:05:00,2023-12-18 18:50:15,Monday,405,Zone_B,1,Full_Day
SV1515,Motorbike,2023-10-07 12:21:00,2023-10-07 17:02:28,Saturday,281,Zone_D,0,Full_Day
SV0921,Motorbike,2023-10-23 07:08:00,2023-10-25 02:20:58,Monday,2592,Zone_A,0,Long_Term
SV1299,Motorbike,2023-11-03 06:34:00,2023-11-03 12:47:14,Friday,373,Zone_C,0,Full_Day
SV0850,Motorbike,2023-11-27 07:33:00,2023-11-27 14:21:36,Monday,408,Zone_B,0,Full_Day
SV1544,Motorbike,2023-09-01 12:14:00,2023-09-01 15:25:31,Friday,191,Zone_A,0,Early_Return
SV0839,Motorbike,2023-12-21 07:15:00,2023-12-21 14:38:22,Thursday,443,Zone_A,1,Full_Day
SV1754,Motorbike,2023-12-19 07:27:00,2023-12-19 15:54:12,Tuesday,507,Zone_B,1,Full_Day
SV1925,Motorbike,2023-11-12 08:07:00,2023-11-12 17:05:00,Sunday,538,Zone_C,0,Full_Day
SV1825,Motorbike,2023-09-24 06:56:00,2023-09-25 03:11:20,Sunday,1215,Zone_B,0,Overnight
SV1109,Motorbike,2023-12-29 06:20:00,2023-12-29 13:08:22,Friday,408,Zone_A,1,Full_Day
SV0600,Motorbike,2023-10-01 06:31:00,2023-10-01 08:46:23,Sunday,135,Zone_A,0,Early_Return
SV0537,Motorbike,2023-10-14 06:52:00,2023-10-14 10:18:27,Saturday,206,Zone_D,0,Early_Return
SV0170,Motorbike,2023-10-31 13:23:00,2023-10-31 20:31:02,Tuesday,428,Zone_D,0,Full_Day
SV0698,Car,2023-09-04 07:03:00,2023-09-04 12:40:52,Monday,337,Zone_A,0,Full_Day
SV0113,Motorbike,2023-12-15 07:39:00,2023-12-15 09:40:48,Friday,121,Zone_C,1,Early_Return
SV0641,Motorbike,2023-10-24 13:13:00,2023-10-24 18:48:37,Tuesday,335,Zone_A,0,Full_Day
SV1147,Motorbike,2023-11-28 12:25:00,2023-11-28 14:26:35,Tuesday,121,Zone_A,0,Early_Return
SV1312,Motorbike,2023-09-02 07:05:00,2023-09-02 11:26:19,Saturday,261,Zone_B,0,Full_Day
SV0877,Motorbike,2023-12-30 07:24:00,2023-12-30 15:43:25,Saturday,499,Zone_A,1,Full_Day
SV0066,Motorbike,2023-11-27 08:03:00,2023-11-27 10:44:57,Monday,161,Zone_A,0,Early_Return
SV0386,Motorbike,2023-11-11 12:29:00,2023-11-11 20:10:53,Saturday,461,Zone_A,0,Full_Day
SV0366,Motorbike,2023-11-30 13:31:00,2023-11-30 18:12:10,Thursday,281,Zone_A,0,Full_Day
SV0032,Motorbike,2023-10-31 11:43:00,2023-10-31 16:57:51,Tuesday,314,Zone_B,0,Full_Day
SV1038,Motorbike,2023-09-14 06:52:00,2023-09-14 14:01:52,Thursday,429,Zone_A,0,Full_Day
SV1920,Motorbike,2023-09-13 07:31:00,2023-09-13 15:13:02,Wednesday,462,Zone_D,0,Full_Day
SV0681,Motorbike,2023-12-29 13:10:00,2023-12-29 14:21:01,Friday,71,Zone_A,1,Early_Return
SV0859,Motorbike,2023-09-28 05:59:00,2023-09-28 08:42:38,Thursday,163,Zone_B,0,Early_Return
SV1672,Motorbike,2023-10-02 06:17:00,2023-10-02 12:36:22,Monday,379,Zone_A,0,Full_Day
SV1291,Motorbike,2023-11-13 06:58:00,2023-11-13 10:25:23,Monday,207,Zone_A,0,Early_Return
SV1883,Motorbike,2023-11-21 07:23:00,2023-11-21 21:28:27,Tuesday,845,Zone_C,0,Overnight
SV1804,Motorbike,2023-11-08 07:10:00,2023-11-08 08:58:42,Wednesday,108,Zone_A,0,Early_Return
SV0404,Motorbike,2023-10-17 07:07:00,2023-10-17 10:28:39,Tuesday,201,Zone_A,0,Early_Return
SV1667,Motorbike,2023-11-16 06:29:00,2023-11-16 13:00:20,Thursday,391,Zone_D,0,Full_Day
SV0706,Motorbike,2023-11-24 05:52:00,2023-11-24 14:27:15,Friday,515,Zone_C,0,Full_Day
SV1736,Motorbike,2023-12-12 07:05:00,2023-12-12 15:14:21,Tuesday,489,Zone_A,1,Full_Day
SV0141,Motorbike,2023-10-11 07:03:00,2023-10-12 04:39:13,Wednesday,1296,Zone_A,0,Overnight
SV0456,Motorbike,2023-12-02 07:26:00,2023-12-02 09:00:24,Saturday,94,Zone_A,0,Early_Return
SV1493,Motorbike,2023-12-25 07:03:00,2023-12-25 13:57:10,Monday,414,Zone_A,1,Full_Day
SV1687,Motorbike,2023-12-28 13:08:00,2023-12-28 18:01:14,Thursday,293,Zone_B,1,Full_Day
SV1985,Motorbike,2023-09-04 06:57:00,2023-09-04 23:25:44,Monday,988,Zone_A,0,Overnight
SV0952,Motorbike,2023-12-27 14:19:00,2023-12-28 10:38:26,Wednesday,1219,Zone_C,1,Overnight
SV0427,Motorbike,2023-11-25 07:06:00,2023-11-25 11:27:37,Saturday,261,Zone_A,0,Full_Day
SV0678,Motorbike,2023-10-17 06:32:00,2023-10-17 22:55:55,Tuesday,983,Zone_B,0,Overnight
SV1632,Motorbike,2023-11-09 07:19:00,2023-11-10 19:05:22,Thursday,2146,Zone_A,0,Long_Term
SV1261,Motorbike,2023-09-06 11:45:00,2023-09-06 12:51:02,Wednesday,66,Zone_B,0,Early_Return
SV1239,Motorbike,2023-10-20 12:36:00,2023-10-20 16:37:44,Friday,241,Zone_A,0,Full_Day
SV1625,Motorbike,2023-09-15 06:32:00,2023-09-15 13:51:34,Friday,439,Zone_C,0,Full_Day
SV0935,Motorbike,2023-11-30 12:49:00,2023-11-30 21:11:29,Thursday,502,Zone_B,0,Full_Day
SV1213,Car,2023-10-27 06:12:00,2023-10-27 10:55:09,Friday,283,Zone_B,0,Full_Day
SV1669,Motorbike,2023-09-15 07:01:00,2023-09-16 20:02:53,Friday,2221,Zone_C,0,Long_Term
SV1553,Motorbike,2023-09-11 13:17:00,2023-09-11 14:54:30,Monday,97,Zone_A,0,Early_Return
SV1948,Motorbike,2023-11-21 12:16:00,2023-11-22 10:20:27,Tuesday,1324,Zone_B,0,Overnight
SV1687,Motorbike,2023-12-05 12:36:00,2023-12-05 13:56:38,Tuesday,80,Zone_A,0,Early_Return
SV0238,Motorbike,2023-10-05 06:58:00,2023-10-05 15:53:16,Thursday,535,Zone_A,0,Full_Day
SV1182,Motorbike,2023-11-05 06:58:00,2023-11-05 12:39:31,Sunday,341,Zone_A,0,Full_Day
SV1841,Motorbike,2023-09-19 13:03:00,2023-09-19 17:58:25,Tuesday,295,Zone_C,0,Full_Day
SV1613,Motorbike,2023-12-18 12:56:00,2023-12-18 13:57:40,Monday,61,Zone_B,1,Early_Return
SV1439,Motorbike,2023-11-17 07:06:00,2023-11-17 12:35:54,Friday,329,Zone_A,0,Full_Day
SV1001,Motorbike,2023-12-13 12:12:00,2023-12-14 14:38:40,Wednesday,1586,Zone_A,1,Long_Term
SV0319,Motorbike,2023-11-24 13:00:00,2023-11-24 15:34:20,Friday,154,Zone_B,0,Early_Return
SV1341,Motorbike,2023-09-27 06:51:00,2023-09-27 14:03:08,Wednesday,432,Zone_D,0,Full_Day
SV1627,Motorbike,2023-11-08 13:05:00,2023-11-08 20:50:31,Wednesday,465,Zone_B,0,Full_Day
SV0293,Motorbike,2023-12-07 12:45:00,2023-12-07 15:27:37,Thursday,162,Zone_B,0,Early_Return
SV0119,Motorbike,2023-12-30 08:07:00,2023-12-30 13:53:11,Saturday,346,Zone_C,1,Full_Day
SV0061,Motorbike,2023-11-12 12:48:00,2023-11-12 21:45:58,Sunday,537,Zone_B,0,Full_Day
SV1393,Motorbike,2023-10-13 07:35:00,2023-10-13 11:03:24,Friday,208,Zone_A,0,Early_Return
SV0346,Motorbike,2023-09-06 07:23:00,2023-09-06 13:36:52,Wednesday,373,Zone_B,0,Full_Day
SV1178,Motorbike,2023-12-30 07:08:00,2023-12-30 21:27:48,Saturday,859,Zone_A,1,Overnight
SV0192,Motorbike,2023-10-12 06:41:00,2023-10-12 15:18:24,Thursday,517,Zone_D,0,Full_Day
SV0014,Motorbike,2023-12-21 13:02:00,2023-12-21 19:03:34,Thursday,361,Zone_A,1,Full_Day
SV1996,Motorbike,2023-10-03 08:01:00,2023-10-03 14:44:15,Tuesday,403,Zone_B,0,Full_Day
SV1735,Motorbike,2023-10-03 12:24:00,2023-10-03 16:39:05,Tuesday,255,Zone_A,0,Full_Day
SV1224,Motorbike,2023-10-16 13:13:00,2023-10-16 20:10:25,Monday,417,Zone_A,0,Full_Day
SV1454,Motorbike,2023-09-15 07:05:00,2023-09-15 11:26:41,Friday,261,Zone_A,0,Full_Day
SV0202,Motorbike,2023-09-12 06:19:00,2023-09-12 11:02:59,Tuesday,283,Zone_B,0,Full_Day
SV0580,Motorbike,2023-09-04 11:45:00,2023-09-04 17:43:28,Monday,358,Zone_B,0,Full_Day
SV1618,Motorbike,2023-12-20 12:48:00,2023-12-20 21:11:55,Wednesday,503,Zone_B,1,Full_Day
SV0310,Motorbike,2023-10-20 06:47:00,2023-10-20 14:45:22,Friday,478,Zone_D,0,Full_Day
SV0603,Motorbike,2023-12-01 07:26:00,2023-12-01 11:31:32,Friday,245,Zone_A,0,Full_Day
SV0906,Motorbike,2023-10-13 06:16:00,2023-10-13 11:40:32,Friday,324,Zone_A,0,Full_Day
SV0836,Motorbike,2023-12-15 07:31:00,2023-12-17 03:58:34,Friday,2667,Zone_A,1,Long_Term
SV1576,Motorbike,2023-12-02 07:17:00,2023-12-02 09:03:24,Saturday,106,Zone_A,0,Early_Return
SV0068,Motorbike,2023-10-19 12:32:00,2023-10-20 05:48:31,Thursday,1036,Zone_B,0,Overnight
SV1706,Motorbike,2023-09-24 14:20:00,2023-09-24 21:52:38,Sunday,452,Zone_B,0,Full_Day
SV1667,Motorbike,2023-10-12 13:17:00,2023-10-12 15:31:38,Thursday,134,Zone_B,0,Early_Return
SV0297,Motorbike,2023-11-29 07:39:00,2023-11-29 15:30:33,Wednesday,471,Zone_C,0,Full_Day
SV0496,Motorbike,2023-11-08 06:32:00,2023-11-08 08:58:20,Wednesday,146,Zone_B,0,Early_Return
SV0120,Motorbike,2023-09-14 06:03:00,2023-09-14 09:17:56,Thursday,194,Zone_B,0,Early_Return
SV0270,Motorbike,2023-09-26 13:12:00,2023-09-26 15:52:14,Tuesday,160,Zone_C,0,Early_Return
SV0501,Motorbike,2023-09-04 07:15:00,2023-09-04 08:58:42,Monday,103,Zone_A,0,Early_Return
SV1347,Motorbike,2023-11-01 07:38:00,2023-11-02 06:14:13,Wednesday,1356,Zone_B,0,Overnight
SV1464,Motorbike,2023-10-19 06:31:00,2023-10-19 07:40:39,Thursday,69,Zone_A,0,Early_Return
SV1114,Motorbike,2023-11-15 12:17:00,2023-11-15 15:27:53,Wednesday,190,Zone_C,0,Early_Return
SV1108,Motorbike,2023-09-25 07:34:00,2023-09-25 11:37:39,Monday,243,Zone_A,0,Full_Day
SV1562,Motorbike,2023-11-30 07:07:00,2023-12-02 18:39:36,Thursday,3572,Zone_A,0,Long_Term
SV0909,Motorbike,2023-09-05 07:37:00,2023-09-05 21:10:43,Tuesday,813,Zone_A,0,Overnight
SV0063,Motorbike,2023-10-01 12:08:00,2023-10-01 19:43:52,Sunday,455,Zone_A,0,Full_Day
SV1602,Motorbike,2023-09-28 08:09:00,2023-09-28 11:34:24,Thursday,205,Zone_C,0,Early_Return
SV1065,Motorbike,2023-11-27 06:37:00,2023-11-27 08:56:54,Monday,139,Zone_C,0,Early_Return
SV0945,Motorbike,2023-12-12 13:20:00,2023-12-12 15:47:46,Tuesday,147,Zone_B,1,Early_Return
SV0713,Motorbike,2023-09-27 12:26:00,2023-09-27 16:43:50,Wednesday,257,Zone_A,0,Full_Day
SV0253,Motorbike,2023-11-26 06:33:00,2023-11-26 09:27:32,Sunday,174,Zone_B,0,Early_Return
SV1809,Motorbike,2023-11-18 12:27:00,2023-11-18 20:14:52,Saturday,467,Zone_A,0,Full_Day
SV1489,Motorbike,2023-09-05 12:46:00,2023-09-05 18:17:33,Tuesday,331,Zone_B,0,Full_Day
SV0895,Motorbike,2023-10-03 13:38:00,2023-10-03 19:05:30,Tuesday,327,Zone_A,0,Full_Day
SV1797,Motorbike,2023-10-03 13:12:00,2023-10-03 14:45:31,Tuesday,93,Zone_C,0,Early_Return
SV1324,Motorbike,2023-11-16 07:11:00,2023-11-16 12:00:31,Thursday,289,Zone_B,0,Full_Day
SV1123,Motorbike,2023-10-24 06:30:00,2023-10-24 08:09:27,Tuesday,99,Zone_A,0,Early_Return
SV0754,Motorbike,2023-10-10 06:30:00,2023-10-10 13:31:15,Tuesday,421,Zone_B,0,Full_Day
SV1750,Motorbike,2023-10-06 12:40:00,2023-10-08 07:16:57,Friday,2556,Zone_B,0,Long_Term
SV1734,Motorbike,2023-10-18 06:48:00,2023-10-18 12:38:42,Wednesday,350,Zone_C,0,Full_Day
SV0167,Motorbike,2023-10-27 07:45:00,2023-10-28 02:50:50,Friday,1145,Zone_D,0,Overnight
SV0145,Motorbike,2023-10-07 06:55:00,2023-10-07 10:13:00,Saturday,198,Zone_C,0,Early_Return
SV0235,Motorbike,2023-12-09 07:13:00,2023-12-09 09:49:40,Saturday,156,Zone_A,0,Early_Return
SV0617,Motorbike,2023-11-16 12:29:00,2023-11-16 15:41:22,Thursday,192,Zone_B,0,Early_Return
SV1755,Motorbike,2023-09-13 12:52:00,2023-09-13 18:51:37,Wednesday,359,Zone_B,0,Full_Day
SV0856,Motorbike,2023-09-03 12:49:00,2023-09-03 15:23:38,Sunday,154,Zone_B,0,Early_Return
SV0839,Motorbike,2023-10-30 07:20:00,2023-10-31 00:30:47,Monday,1030,Zone_C,0,Overnight
SV0322,Car,2023-11-01 13:17:00,2023-11-01 18:43:51,Wednesday,326,Zone_B,0,Full_Day
SV0465,Motorbike,2023-11-23 07:31:00,2023-11-23 10:35:23,Thursday,184,Zone_B,0,Early_Return
SV0975,Motorbike,2023-10-31 12:57:00,2023-10-31 16:09:39,Tuesday,192,Zone_C,0,Early_Return
SV1317,Motorbike,2023-12-05 12:33:00,2023-12-05 18:17:41,Tuesday,344,Zone_A,0,Full_Day
SV1161,Motorbike,2023-10-28 12:51:00,2023-10-28 17:23:32,Saturday,272,Zone_C,0,Full_Day
SV1588,Motorbike,2023-12-09 13:20:00,2023-12-09 20:57:21,Saturday,457,Zone_C,0,Full_Day
SV1199,Motorbike,2023-11-22 13:28:00,2023-11-23 07:38:16,Wednesday,1090,Zone_B,0,Overnight
SV1524,Motorbike,2023-09-29 06:21:00,2023-09-29 12:14:05,Friday,353,Zone_A,0,Full_Day
SV1590,Motorbike,2023-12-26 07:33:00,2023-12-28 13:50:52,Tuesday,3257,Zone_A,1,Long_Term
SV0523,Motorbike,2023-12-25 06:39:00,2023-12-25 15:21:33,Monday,522,Zone_A,1,Full_Day
