duration_minutes,is_exam_week,entry_hour,entry_minute,day_of_week_num,is_weekend,is_morning,rolling_avg_duration,historical_overnight_count,vehicle_type_Motorbike,usual_zone_Zone_B,usual_zone_Zone_C,usual_zone_Zone_D
479,1,7,51,4,0,1,342.0,1.0,1,0,0,0
394,0,6,8,3,0,1,485.4906,1.0,1,1,0,0
305,0,12,11,0,0,0,394.0,0.0,1,0,1,0
519,0,7,38,1,0,1,349.5,0.0,1,0,0,0
1164,0,13,3,4,0,0,406.0,0.0,1,1,0,0
243,0,7,8,2,0,1,595.5,1.0,1,1,0,0
394,1,6,45,5,1,1,525.0,1.0,1,0,0,1
438,1,6,59,0,0,1,525.0,1.0,1,0,0,0
183,1,7,3,4,0,1,551.6,1.0,1,0,0,0
359,0,7,38,5,1,1,485.4906,1.0,1,0,1,0
524,0,7,23,4,0,1,359.0,0.0,1,0,0,0
109,0,7,21,4,0,1,441.5,0.0,1,0,0,0
116,1,12,23,4,0,0,330.6666666666667,0.0,1,0,1,0
453,1,7,0,6,1,1,277.0,0.0,1,0,0,0
324,1,11,57,6,1,1,312.2,0.0,1,0,0,0
399,0,7,34,0,0,1,485.4906,0.0,1,1,0,0
519,0,12,35,1,0,0,399.0,0.0,1,1,0,0
495,0,7,21,5,1,1,459.0,0.0,1,1,0,0
77,0,13,8,4,0,0,471.0,0.0,1,1,0,0
128,0,6,55,3,0,1,372.5,0.0,1,1,0,0
327,0,6,44,0,0,1,323.6,0.0,1,1,0,0
507,0,7,39,2,0,1,309.2,0.0,1,0,1,0
443,1,12,16,4,0,0,306.8,0.0,1,1,0,0
169,0,6,48,1,0,1,485.4906,0.0,1,0,1,0
116,0,6,9,2,0,1,169.0,0.0,1,0,1,0
450,0,6,59,5,1,1,142.5,0.0,0,0,0,0
100,0,6,58,5,1,1,245.0,0.0,1,0,1,0
86,0,12,26,3,0,0,208.75,0.0,1,0,1,0
295,0,5,48,0,0,1,184.2,0.0,1,0,1,0
338,0,7,31,3,0,1,209.4,0.0,1,1,0,0
1287,0,12,45,4,0,0,253.8,0.0,0,0,1,0
358,1,6,36,6,1,1,421.2,1.0,1,0,0,0
1076,0,7,14,4,0,1,485.4906,1.0,1,0,1,0
63,0,12,40,6,1,0,1076.0,1.0,1,1,0,0
126,0,6,26,0,0,1,569.5,1.0,1,0,0,1
398,0,7,5,1,0,1,421.6666666666667,1.0,1,0,0,0
135,0,7,11,2,0,1,415.75,1.0,1,0,0,0
88,0,12,10,1,0,0,359.6,1.0,1,0,0,0
488,1,6,33,1,0,1,162.0,1.0,1,0,1,0
879,1,13,8,2,0,0,247.0,1.0,1,0,0,0
1419,0,6,47,6,1,1,485.4906,2.0,1,0,0,0
203,0,6,56,3,0,1,1419.0,1.0,1,0,0,0
386,0,7,15,0,0,1,811.0,1.0,1,0,0,0
148,0,13,7,4,0,0,669.3333333333334,1.0,1,0,1,0
277,0,13,18,0,0,0,539.0,1.0,1,1,0,0
1976,0,12,35,2,0,0,486.6,1.0,1,0,1,0
378,0,6,9,5,1,1,598.0,1.0,1,0,0,0
92,0,7,21,5,1,1,633.0,1.0,1,0,0,1
1665,0,12,27,1,0,0,574.2,1.0,1,0,0,0
101,1,6,27,3,0,1,877.6,1.0,1,0,1,0
501,1,6,51,3,0,1,842.4,1.0,1,0,1,0
422,1,12,55,1,0,0,547.4,1.0,1,0,0,0
368,0,6,33,4,0,1,485.4906,1.0,1,0,0,1
477,0,6,36,4,0,1,368.0,0.0,1,0,0,0
363,0,6,42,2,0,1,422.5,0.0,1,0,0,0
324,0,7,11,4,0,1,402.6666666666667,0.0,0,1,0,0
3031,0,12,36,4,0,0,383.0,0.0,1,0,1,0
96,0,12,47,6,1,0,485.4906,0.0,1,0,1,0
456,0,12,18,2,0,0,96.0,0.0,1,0,0,0
209,0,7,0,6,1,1,276.0,0.0,1,0,0,0
292,0,13,16,0,0,0,253.66666666666666,0.0,1,1,0,0
104,0,12,47,3,0,0,263.25,0.0,1,0,1,0
410,0,11,46,1,0,1,231.4,0.0,1,0,0,0
3075,0,13,12,1,0,0,294.2,0.0,1,0,0,1
152,1,12,8,2,0,0,818.0,0.0,1,1,0,0
276,0,6,47,0,0,1,485.4906,0.0,1,0,0,0
490,0,13,16,1,0,0,276.0,0.0,1,0,1,0
447,0,12,40,6,1,0,383.0,0.0,1,0,0,0
536,1,13,7,0,0,0,404.3333333333333,0.0,1,1,0,0
1023,1,7,35,3,0,1,437.25,0.0,1,0,0,1
331,0,12,46,1,0,0,485.4906,1.0,1,1,0,0
273,0,7,10,2,0,1,331.0,0.0,1,1,0,0
301,0,6,59,3,0,1,302.0,0.0,1,1,0,0
877,0,6,44,6,1,1,301.6666666666667,0.0,1,1,0,0
1235,0,6,36,0,0,1,445.5,1.0,1,0,0,1
120,0,7,47,5,1,1,603.4,2.0,1,1,0,0
102,0,12,25,3,0,0,561.2,2.0,1,0,1,0
365,0,12,18,5,1,0,527.0,2.0,1,0,0,0
1473,1,6,55,0,0,1,539.8,2.0,1,0,0,0
490,0,7,4,5,1,1,485.4906,2.0,1,0,0,0
280,0,7,41,6,1,1,490.0,0.0,1,0,0,0
523,0,8,5,3,0,1,385.0,0.0,1,0,0,1
310,0,6,52,2,0,1,431.0,0.0,1,1,0,0
3942,0,7,34,5,1,1,400.75,0.0,1,0,0,0
113,0,7,50,1,0,1,1109.0,0.0,1,0,0,0
537,0,6,55,6,1,1,1033.6,0.0,1,0,0,0
493,0,6,41,2,0,1,1085.0,0.0,1,0,0,0
497,1,12,39,1,0,0,1079.0,0.0,1,0,0,0
2319,0,6,20,6,1,1,485.4906,0.0,1,0,1,0
172,0,7,39,0,0,1,2319.0,0.0,1,1,0,0
431,0,7,8,3,0,1,1245.5,0.0,1,0,0,0
528,0,12,58,5,1,0,974.0,0.0,1,1,0,0
205,0,6,13,1,0,1,862.5,0.0,1,0,0,0
1013,0,6,35,6,1,1,731.0,0.0,1,1,0,0
393,0,12,59,3,0,0,469.8,1.0,1,0,1,0
343,1,12,30,5,1,0,514.0,1.0,1,1,0,0
3965,1,6,1,0,0,1,496.4,1.0,1,0,0,0
256,0,7,13,4,0,1,485.4906,1.0,1,0,1,0
882,0,12,18,4,0,0,256.0,0.0,1,0,0,0
2647,0,7,20,5,1,1,569.0,1.0,1,0,0,0
1074,0,7,14,2,0,1,1261.6666666666667,1.0,1,1,0,0
194,0,7,3,1,0,1,1214.75,2.0,1,0,1,0
276,0,12,16,2,0,0,1010.6,2.0,1,1,0,0
790,0,12,59,5,1,0,1014.6,2.0,1,0,0,1
3228,0,12,38,1,0,0,996.2,3.0,1,1,0,0
534,0,7,32,2,0,1,1112.4,3.0,1,0,0,1
395,0,7,5,3,0,1,1004.4,3.0,1,1,0,0
484,0,8,3,6,1,1,1044.6,3.0,1,1,0,0
1383,1,6,16,2,0,1,1086.2,3.0,1,0,0,0
327,0,12,18,2,0,0,485.4906,4.0,1,0,0,0
383,0,12,41,5,1,0,327.0,0.0,1,0,0,0
418,0,6,46,0,0,1,355.0,0.0,1,0,0,1
190,0,6,58,6,1,1,376.0,0.0,1,0,0,0
377,0,7,20,0,0,1,329.5,0.0,1,0,1,0
269,0,6,29,3,0,1,339.0,0.0,1,0,0,0
414,1,7,3,0,0,1,327.4,0.0,1,0,0,0
507,1,13,0,1,0,0,333.6,0.0,1,0,0,0
523,1,12,42,4,0,0,351.4,0.0,1,0,1,0
287,0,6,40,1,0,1,485.4906,0.0,1,1,0,0
248,0,7,5,3,0,1,287.0,0.0,1,1,0,0
420,0,7,35,2,0,1,267.5,0.0,1,1,0,0
473,0,12,54,1,0,0,485.4906,0.0,1,0,0,1
93,0,13,8,2,0,0,473.0,0.0,1,0,0,0
108,0,6,48,0,0,1,283.0,0.0,1,1,0,0
523,0,7,23,5,1,1,224.66666666666666,0.0,1,1,0,0
358,0,12,38,3,0,0,299.25,0.0,1,0,1,0
167,0,6,17,1,0,1,311.0,0.0,1,0,0,1
124,0,7,11,5,1,1,249.8,0.0,1,0,1,0
169,0,12,20,6,1,0,256.0,0.0,1,0,1,0
194,0,7,0,5,1,1,485.4906,0.0,1,0,0,0
488,0,7,3,4,0,1,194.0,0.0,1,1,0,0
300,1,12,17,3,0,0,341.0,0.0,1,0,0,0
128,1,7,12,4,0,1,327.3333333333333,0.0,1,1,0,0
142,0,6,52,5,1,1,485.4906,0.0,1,1,0,0
248,0,7,41,4,0,1,142.0,0.0,1,0,0,1
276,0,7,48,6,1,1,195.0,0.0,1,0,1,0
301,0,12,18,4,0,0,222.0,0.0,1,1,0,0
372,0,7,7,2,0,1,241.75,0.0,1,0,0,0
539,0,7,55,4,0,1,267.8,0.0,1,0,0,0
111,0,12,44,4,0,0,347.2,0.0,0,0,0,0
203,0,7,5,2,0,1,485.4906,0.0,1,0,0,1
509,0,13,20,5,1,0,203.0,0.0,1,1,0,0
187,0,7,7,5,1,1,356.0,0.0,1,1,0,0
368,0,13,3,4,0,0,299.6666666666667,0.0,1,1,0,0
137,0,12,40,0,0,0,316.75,0.0,1,0,0,0
386,0,13,20,2,0,0,280.8,0.0,1,0,1,0
493,0,6,37,2,0,1,485.4906,0.0,1,0,0,0
349,0,8,3,6,1,1,493.0,0.0,1,1,0,0
538,0,12,46,1,0,0,421.0,0.0,1,1,0,0
4287,0,6,17,6,1,1,460.0,0.0,1,1,0,0
366,1,7,22,2,0,1,1416.75,0.0,1,1,0,0
129,0,12,45,5,1,0,485.4906,0.0,1,1,0,0
70,0,6,30,1,0,1,129.0,0.0,0,1,0,0
3701,0,7,28,4,0,1,99.5,0.0,1,1,0,0
154,0,7,21,3,0,1,1300.0,0.0,1,0,0,1
361,0,7,18,5,1,1,1013.5,0.0,1,0,0,0
143,0,13,15,3,0,0,883.0,0.0,1,0,0,0
519,0,13,29,5,1,0,885.8,0.0,1,0,0,0
462,0,12,22,6,1,0,975.6,0.0,1,0,0,0
131,0,6,36,1,0,1,485.4906,0.0,1,1,0,0
80,0,7,43,0,0,1,131.0,0.0,1,1,0,0
537,0,13,9,6,1,0,105.5,0.0,1,0,1,0
511,0,7,15,3,0,1,249.33333333333334,0.0,1,0,0,0
447,0,12,47,3,0,0,314.75,0.0,1,1,0,0
159,0,6,54,4,0,1,341.2,0.0,1,1,0,0
247,0,6,58,0,0,1,346.8,0.0,1,0,0,1
111,0,13,1,4,0,0,380.2,0.0,1,1,0,0
361,0,13,11,1,0,0,295.0,0.0,1,1,0,0
113,0,7,25,6,1,1,485.4906,0.0,1,0,0,0
253,0,6,22,5,1,1,113.0,0.0,1,0,0,1
280,0,5,45,4,0,1,183.0,0.0,1,0,1,0
248,0,7,10,4,0,1,215.33333333333334,0.0,1,0,0,1
485,0,7,0,2,0,1,223.5,0.0,1,1,0,0
209,1,12,56,2,0,0,275.8,0.0,1,0,0,0
164,1,6,46,4,0,1,295.0,0.0,1,0,0,0
69,1,6,38,6,1,1,277.2,0.0,1,1,0,0
2546,1,6,55,1,0,1,235.0,0.0,1,0,0,0
495,1,12,30,3,0,0,694.6,0.0,1,0,1,0
179,0,6,27,6,1,1,485.4906,0.0,1,0,0,0
386,0,6,29,3,0,1,179.0,0.0,1,0,0,1
335,0,7,34,2,0,1,282.5,0.0,1,1,0,0
113,0,12,48,1,0,0,300.0,0.0,1,0,0,0
399,1,7,15,5,1,1,253.25,0.0,1,1,0,0
927,1,12,29,5,1,0,282.4,0.0,1,0,1,0
511,0,7,43,5,1,1,485.4906,1.0,1,0,0,0
456,0,6,54,5,1,1,511.0,0.0,1,0,0,0
443,0,8,6,2,0,1,483.5,0.0,1,0,0,0
120,0,12,1,4,0,0,470.0,0.0,1,0,0,0
508,1,13,29,2,0,0,382.5,0.0,1,0,0,1
183,0,7,5,5,1,1,485.4906,0.0,1,0,1,0
195,0,12,50,3,0,0,183.0,0.0,1,1,0,0
1127,0,12,52,1,0,0,189.0,0.0,1,0,1,0
166,0,13,14,1,0,0,501.6666666666667,1.0,1,0,0,0
264,0,7,33,6,1,1,417.75,1.0,1,1,0,0
3158,0,7,31,1,0,1,387.0,1.0,1,0,1,0
200,0,6,36,4,0,1,982.0,1.0,1,1,0,0
917,0,12,36,1,0,0,485.4906,1.0,0,1,0,0
269,0,7,41,6,1,1,917.0,1.0,1,0,1,0
510,0,7,23,0,0,1,593.0,1.0,1,1,0,0
150,1,7,15,5,1,1,565.3333333333334,1.0,1,1,0,0
428,1,6,33,0,0,1,461.5,1.0,1,1,0,0
208,0,6,36,1,0,1,485.4906,1.0,1,0,0,1
64,0,7,32,6,1,1,208.0,0.0,1,0,1,0
199,0,6,45,1,0,1,136.0,0.0,1,0,1,0
1147,0,12,37,5,1,0,157.0,0.0,1,0,0,1
516,0,6,58,2,0,1,485.4906,1.0,1,0,0,0
478,0,11,49,0,0,1,516.0,0.0,1,0,0,0
159,0,12,32,6,1,0,497.0,0.0,1,0,1,0
208,0,6,43,5,1,1,384.3333333333333,0.0,1,0,0,0
442,0,12,40,5,1,0,340.25,0.0,1,0,0,1
394,0,7,18,0,0,1,360.6,0.0,1,0,1,0
103,0,12,38,0,0,0,336.2,0.0,1,1,0,0
282,0,6,35,3,0,1,261.2,0.0,1,0,0,0
286,1,13,12,1,0,0,285.8,0.0,1,0,0,0
380,1,6,17,3,0,1,301.4,0.0,1,1,0,0
4234,1,7,5,5,1,1,289.0,0.0,1,0,0,0
138,1,7,10,5,1,1,1057.0,0.0,1,0,0,0
95,1,7,10,5,1,1,1064.0,0.0,1,0,0,0
283,0,12,26,4,0,0,485.4906,0.0,1,0,1,0
794,0,12,30,4,0,0,283.0,0.0,1,0,0,0
242,0,6,55,6,1,1,538.5,1.0,1,0,1,0
104,0,7,24,2,0,1,439.6666666666667,1.0,1,0,1,0
491,0,7,0,3,0,1,355.75,1.0,1,0,0,0
525,0,6,1,0,0,1,382.8,1.0,1,1,0,0
447,0,12,53,3,0,0,431.2,1.0,1,1,0,0
123,0,7,29,5,1,1,361.8,1.0,1,0,0,1
93,0,12,52,2,0,0,338.0,1.0,1,0,0,1
359,1,7,8,1,0,1,335.8,1.0,1,1,0,0
387,1,7,16,2,0,1,309.4,1.0,1,1,0,0
423,0,12,39,6,1,0,485.4906,1.0,1,1,0,0
119,0,6,42,4,0,1,423.0,0.0,1,1,0,0
104,0,7,28,3,0,1,271.0,0.0,1,1,0,0
2066,0,6,55,5,1,1,215.33333333333334,0.0,1,0,0,1
188,0,6,28,5,1,1,678.0,0.0,1,0,1,0
438,1,6,46,3,0,1,580.0,0.0,1,1,0,0
191,0,12,56,5,1,0,485.4906,0.0,1,0,0,1
449,0,7,20,1,0,1,191.0,0.0,1,0,1,0
1252,0,12,6,4,0,0,320.0,0.0,1,0,0,1
3612,0,7,36,4,0,1,630.6666666666666,1.0,1,0,0,0
2763,0,6,22,6,1,1,1376.0,1.0,1,1,0,0
77,1,7,16,0,0,1,1653.4,1.0,1,0,0,0
281,0,6,26,5,1,1,485.4906,1.0,1,0,0,0
174,0,11,51,3,0,1,281.0,0.0,1,0,1,0
104,0,13,14,5,1,0,227.5,0.0,1,1,0,0
369,0,7,30,2,0,1,186.33333333333334,0.0,1,1,0,0
127,0,6,41,4,0,1,232.0,0.0,1,0,1,0
118,0,13,0,3,0,0,211.0,0.0,1,1,0,0
346,0,7,19,2,0,1,485.4906,0.0,1,0,1,0
107,0,12,57,1,0,0,346.0,0.0,1,1,0,0
354,0,12,32,2,0,0,226.5,0.0,1,0,0,0
157,0,13,23,4,0,0,269.0,0.0,1,1,0,0
65,0,6,48,5,1,1,485.4906,0.0,1,1,0,0
2245,0,12,59,5,1,0,65.0,0.0,1,1,0,0
409,0,7,26,6,1,1,1155.0,0.0,1,1,0,0
307,0,12,55,1,0,0,906.3333333333334,0.0,1,1,0,0
3657,0,7,32,3,0,1,485.4906,0.0,1,1,0,0
1128,0,7,51,0,0,1,3657.0,0.0,1,0,0,0
281,0,12,21,5,1,0,2392.5,1.0,1,0,0,1
1252,0,8,7,5,1,1,1688.6666666666667,1.0,1,0,0,0
481,1,12,58,5,1,0,1579.5,2.0,1,0,0,1
201,0,6,51,4,0,1,485.4906,2.0,1,1,0,0
493,0,7,5,5,1,1,201.0,0.0,1,1,0,0
164,0,7,46,6,1,1,347.0,0.0,1,1,0,0
1248,0,7,1,4,0,1,286.0,0.0,1,0,0,0
201,0,6,38,1,0,1,526.5,1.0,1,0,0,0
135,0,7,12,3,0,1,461.4,1.0,1,0,0,0
445,0,11,48,6,1,1,448.2,1.0,1,1,0,0
177,0,7,55,6,1,1,438.6,1.0,1,0,0,1
356,1,6,39,2,0,1,441.2,1.0,1,1,0,0
501,0,11,55,2,0,1,485.4906,1.0,1,0,1,0
161,0,12,26,4,0,0,501.0,0.0,1,1,0,0
246,0,12,16,6,1,0,331.0,0.0,1,1,0,0
130,0,7,33,3,0,1,302.6666666666667,0.0,1,0,0,0
103,0,6,13,5,1,1,259.5,0.0,1,0,1,0
433,0,7,39,5,1,1,228.2,0.0,1,0,0,0
99,0,12,24,5,1,0,214.6,0.0,1,1,0,0
318,1,6,27,3,0,1,202.2,0.0,1,1,0,0
124,0,12,13,1,0,0,485.4906,0.0,1,0,0,0
107,0,6,10,4,0,1,124.0,0.0,1,0,1,0
103,0,6,50,6,1,1,115.5,0.0,1,1,0,0
509,0,6,50,0,0,1,111.33333333333333,0.0,1,0,0,1
99,0,12,3,1,0,0,210.75,0.0,1,1,0,0
279,0,12,8,6,1,0,188.4,0.0,1,1,0,0
151,0,6,55,0,0,1,219.4,0.0,1,0,0,0
257,0,7,5,4,0,1,228.2,0.0,1,1,0,0
816,0,12,31,4,0,0,259.0,0.0,1,1,0,0
424,0,7,25,1,0,1,320.4,1.0,1,0,0,0
376,0,7,6,6,1,1,385.4,1.0,1,0,0,0
442,0,7,18,2,0,1,404.8,1.0,1,1,0,0
96,0,7,6,4,0,1,463.0,1.0,1,0,0,0
191,0,6,32,6,1,1,430.8,1.0,1,0,0,0
369,0,7,3,3,0,1,305.8,1.0,1,1,0,0
769,1,12,35,6,1,0,294.8,1.0,1,0,0,0
269,0,7,21,0,0,1,485.4906,2.0,1,0,0,0
478,0,7,22,1,0,1,269.0,0.0,1,0,1,0
375,0,11,28,2,0,1,373.5,0.0,1,0,0,1
157,0,6,36,2,0,1,374.0,0.0,1,1,0,0
109,0,6,30,4,0,1,319.75,0.0,1,0,0,1
301,0,7,41,2,0,1,277.6,0.0,1,0,0,0
197,0,12,55,0,0,0,284.0,0.0,1,0,0,1
63,1,6,42,0,0,1,227.8,0.0,1,0,0,0
342,1,12,18,1,0,0,165.4,0.0,1,1,0,0
479,1,12,27,4,0,0,202.4,0.0,1,1,0,0
245,0,13,15,4,0,0,485.4906,0.0,1,0,0,0
466,0,7,26,1,0,1,245.0,0.0,1,1,0,0
322,0,12,53,2,0,0,355.5,0.0,1,0,0,1
1308,0,13,35,0,0,0,344.3333333333333,0.0,1,0,0,0
260,0,6,27,6,1,1,585.25,1.0,1,0,0,0
441,0,7,8,0,0,1,520.2,1.0,1,1,0,0
113,0,7,30,1,0,1,559.4,1.0,1,0,0,1
404,0,13,4,4,0,0,488.8,1.0,1,0,1,0
155,0,7,18,5,1,1,505.2,1.0,1,0,0,0
421,0,7,51,6,1,1,274.6,1.0,1,0,1,0
441,0,7,25,0,0,1,306.8,1.0,1,0,0,0
299,0,6,59,1,0,1,306.8,1.0,1,1,0,0
1007,0,7,19,1,0,1,485.4906,1.0,1,0,1,0
448,0,7,21,3,0,1,1007.0,1.0,1,0,0,0
136,0,7,35,4,0,1,727.5,1.0,1,0,0,0
292,0,6,58,5,1,1,530.3333333333334,1.0,1,1,0,0
117,0,6,53,2,0,1,470.75,1.0,1,0,0,0
173,0,12,27,2,0,0,400.0,1.0,1,0,1,0
186,0,7,4,2,0,1,233.2,1.0,1,0,0,0
151,0,6,59,0,0,1,180.8,1.0,1,1,0,0
3028,0,6,33,3,0,1,183.8,1.0,1,1,0,0
117,1,12,37,3,0,0,731.0,1.0,1,0,0,0
921,1,12,58,4,0,0,731.0,1.0,1,1,0,0
1322,0,12,9,2,0,0,485.4906,2.0,1,1,0,0
254,0,6,52,4,0,1,1322.0,1.0,1,0,0,0
61,0,7,19,6,1,1,788.0,1.0,1,1,0,0
365,0,7,29,0,0,1,545.6666666666666,1.0,1,0,0,0
1206,0,7,47,1,0,1,500.5,1.0,1,0,0,0
121,0,12,48,4,0,0,641.6,2.0,1,0,1,0
463,0,6,57,0,0,1,401.4,2.0,1,0,0,0
292,0,7,19,1,0,1,443.2,2.0,1,0,0,0
394,0,7,0,4,0,1,489.4,2.0,1,1,0,0
245,0,6,53,6,1,1,495.2,2.0,1,0,0,0
475,0,13,9,4,0,0,303.0,2.0,1,0,1,0
973,0,6,37,1,0,1,373.8,2.0,1,0,0,1
460,1,13,19,0,0,0,475.8,3.0,1,0,0,1
325,1,12,26,4,0,0,509.4,3.0,1,0,0,0
161,1,7,7,2,0,1,495.6,3.0,1,0,0,0
492,1,7,51,4,0,1,478.8,3.0,1,0,0,0
3240,0,5,54,2,0,1,485.4906,3.0,1,0,1,0
136,0,7,26,0,0,1,3240.0,0.0,1,1,0,0
335,0,12,48,2,0,0,1688.0,0.0,1,0,0,0
486,0,6,5,4,0,1,1237.0,0.0,1,1,0,0
1356,0,12,57,2,0,0,1049.25,0.0,1,0,0,0
378,0,13,28,2,0,0,1110.6,1.0,1,0,0,0
186,0,6,32,4,0,1,538.2,1.0,1,0,0,0
350,1,12,49,4,0,0,548.2,1.0,1,0,0,1
519,1,13,55,0,0,0,551.2,1.0,1,0,0,0
1741,1,7,31,3,0,1,557.8,1.0,1,0,1,0
260,0,12,16,1,0,0,485.4906,1.0,1,0,0,0
353,0,6,21,4,0,1,260.0,0.0,1,0,0,0
439,0,12,58,2,0,0,306.5,0.0,1,0,0,0
414,0,12,36,2,0,0,350.6666666666667,0.0,1,1,0,0
348,0,12,55,2,0,0,366.5,0.0,1,0,0,0
105,0,8,24,6,1,1,362.8,0.0,1,0,0,0
161,0,6,40,6,1,1,331.8,0.0,1,0,1,0
85,1,6,59,1,0,1,293.4,0.0,1,0,1,0
370,1,12,33,5,1,0,222.6,0.0,1,0,1,0
433,0,7,16,4,0,1,485.4906,0.0,1,0,0,0
247,0,6,10,5,1,1,433.0,0.0,1,0,0,0
3329,0,6,49,2,0,1,340.0,0.0,1,0,0,1
189,0,12,38,6,1,0,1336.3333333333333,0.0,1,0,0,0
477,0,6,34,2,0,1,1049.5,0.0,1,0,1,0
3714,0,13,0,0,0,0,935.0,0.0,1,1,0,0
65,0,6,42,4,0,1,1591.2,0.0,1,1,0,0
115,1,13,6,2,0,0,1554.8,0.0,1,0,0,0
85,0,7,4,6,1,1,485.4906,0.0,1,0,0,0
521,0,7,20,6,1,1,85.0,0.0,1,0,0,1
438,0,7,49,1,0,1,303.0,0.0,1,1,0,0
67,0,7,27,1,0,1,348.0,0.0,1,0,0,0
167,0,11,45,3,0,1,277.75,0.0,1,0,0,0
1112,0,6,32,2,0,1,255.6,0.0,1,0,0,0
184,0,13,36,2,0,0,461.0,1.0,1,0,1,0
142,0,7,16,0,0,1,393.6,1.0,1,0,0,0
895,0,7,9,3,0,1,485.4906,1.0,1,0,1,0
309,0,12,23,5,1,0,895.0,1.0,1,0,0,0
1269,0,6,57,6,1,1,602.0,1.0,1,0,0,0
323,0,7,35,5,1,1,824.3333333333334,2.0,1,1,0,0
782,0,6,51,5,1,1,699.0,2.0,1,0,0,0
116,0,12,14,4,0,0,715.6,3.0,1,0,0,0
188,1,12,47,2,0,0,559.8,3.0,1,0,1,0
67,1,13,1,3,0,0,535.6,3.0,1,0,0,0
1406,0,13,36,4,0,0,485.4906,3.0,1,0,0,0
354,0,7,35,4,0,1,1406.0,1.0,1,1,0,0
202,0,6,12,5,1,1,880.0,1.0,1,1,0,0
2154,0,6,24,6,1,1,654.0,1.0,1,0,0,0
63,0,7,14,3,0,1,1029.0,1.0,1,0,0,0
113,0,12,32,3,0,0,835.8,1.0,1,0,0,0
1307,0,7,9,4,0,1,577.2,1.0,1,0,0,0
400,0,7,46,2,0,1,767.8,2.0,1,0,0,0
337,0,5,57,3,0,1,807.4,2.0,1,0,1,0
120,0,7,24,5,1,1,444.0,2.0,1,0,0,1
509,0,7,23,5,1,1,455.4,2.0,1,0,0,1
103,1,12,11,5,1,0,534.6,2.0,1,0,0,1
99,0,12,37,0,0,0,485.4906,2.0,1,1,0,0
186,0,7,5,1,0,1,99.0,0.0,1,1,0,0
353,0,6,18,6,1,1,142.5,0.0,1,0,0,0
144,0,11,58,3,0,1,212.66666666666666,0.0,1,0,0,1
117,0,7,26,1,0,1,195.5,0.0,1,0,0,0
191,0,7,28,4,0,1,179.8,0.0,1,0,0,0
316,0,12,19,2,0,0,198.2,0.0,1,1,0,0
411,0,6,49,0,0,1,224.2,0.0,1,0,0,0
3942,0,6,29,6,1,1,485.4906,0.0,1,1,0,0
91,0,6,32,5,1,1,3942.0,0.0,1,1,0,0
76,0,7,9,1,0,1,2016.5,0.0,1,1,0,0
468,0,7,32,2,0,1,1369.6666666666667,0.0,1,0,0,0
303,1,7,33,1,0,1,1144.25,0.0,1,0,1,0
354,0,7,2,3,0,1,485.4906,0.0,1,1,0,0
863,0,7,13,3,0,1,354.0,0.0,1,0,0,0
289,0,7,39,0,0,1,608.5,1.0,1,1,0,0
295,0,6,51,6,1,1,502.0,1.0,1,0,0,0
534,0,12,12,4,0,0,450.25,1.0,1,0,0,0
484,0,13,7,2,0,0,467.0,1.0,1,1,0,0
131,0,7,36,6,1,1,493.0,1.0,1,0,0,0
1309,0,12,38,0,0,0,346.6,1.0,1,0,1,0
490,1,12,48,1,0,0,550.6,2.0,1,1,0,0
336,1,12,53,1,0,0,589.6,2.0,1,1,0,0
347,1,7,2,1,0,1,550.0,2.0,1,0,0,1
163,1,6,18,5,1,1,522.6,2.0,1,0,0,1
105,1,6,36,5,1,1,529.0,2.0,1,1,0,0
519,1,8,6,5,1,1,288.2,2.0,1,0,1,0
204,0,7,12,3,0,1,485.4906,2.0,1,0,0,1
86,0,7,18,1,0,1,204.0,0.0,1,0,1,0
1232,0,6,52,0,0,1,145.0,0.0,1,1,0,0
828,0,12,47,6,1,0,507.3333333333333,1.0,1,0,1,0
164,0,6,53,1,0,1,587.5,2.0,1,1,0,0
499,0,6,39,0,0,1,502.8,2.0,1,0,0,0
1785,0,6,55,6,1,1,561.8,2.0,1,1,0,0
73,0,7,2,1,0,1,901.6,2.0,1,0,1,0
333,1,7,8,0,0,1,669.8,2.0,1,0,0,0
1123,0,7,40,0,0,1,485.4906,2.0,1,1,0,0
988,0,12,25,2,0,0,1123.0,1.0,1,0,0,0
111,0,13,18,4,0,0,1055.5,2.0,1,0,1,0
533,0,6,22,3,0,1,740.6666666666666,2.0,1,0,0,1
437,0,6,19,4,0,1,688.75,2.0,1,1,0,0
322,0,13,24,0,0,0,638.4,2.0,1,1,0,0
166,1,7,25,0,0,1,478.2,2.0,1,1,0,0
157,0,13,7,1,0,0,485.4906,2.0,1,0,0,0
518,0,6,14,3,0,1,157.0,0.0,0,1,0,0
430,0,12,41,3,0,0,337.5,0.0,1,1,0,0
66,0,12,38,4,0,0,368.3333333333333,0.0,0,0,0,0
86,0,13,28,0,0,0,292.75,0.0,1,0,0,0
241,0,12,45,4,0,0,251.4,0.0,1,0,0,0
172,0,11,29,0,0,1,485.4906,0.0,1,0,1,0
110,1,13,50,2,0,0,172.0,0.0,1,1,0,0
532,0,6,49,1,0,1,485.4906,0.0,1,0,0,1
317,0,7,21,6,1,1,532.0,0.0,1,1,0,0
775,0,6,35,3,0,1,424.5,0.0,1,0,0,0
528,0,7,30,6,1,1,541.3333333333334,1.0,1,1,0,0
